ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
CARNEIRO6_534,"Animal fibers woven into cloth [Note, similar to CARNEIRO4_301]","Animal fibers (e.g., hair, wool, fur, silk) woven into cloth (exclude unraveling and reweaving of woolen cloth obtained by trade)",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_535,"Patterns woven into cloth [Note, similar to CARNEIRO4_302]",Patterns (including warp and weft stripes) woven into cloth,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_536,"Garments made of woven cloth [Note, similar to CARNEIRO4_303]",Garments (including capes and cloaks) made of woven cloth,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_537,Garments made of bark cloth,Garments made of bark cloth (including ceremonial garments),,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_538,"Dyeing [Note, similar to CARNEIRO4_304]","Dyeing (not painting or smearing) of textiles, yarn, bark cloth, or pandanus leaves",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_539,Ornamented fabrics,"Fabrics for clothing ornamented with featherwork, elaborate painting, embroidery, jewelry",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_540,Tapestries,Tapestries (woven or embroidered fabrics hung for decoration),,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_541,"Professional weavers [Note, similar to CARNEIRO4_305]",Professional weavers,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_542,"Forging [Note, identical to CARNEIRO4_306]",Forging (hammering metal into shape while hot),,Metalworking,Categorical,,,,
CARNEIRO6_543,"Mining of ores [Note, similar to CARNEIRO4_307]",Mining of ores (excluding placers),,Metalworking,Categorical,,,,
CARNEIRO6_544,Mining of ores as a continuing operation,"Mining of ores carried out as a continuing operation (i.e., not merely to meet the needs of the moment)",,Metalworking,Categorical,,,,
CARNEIRO6_545,"Smelting of ores [Note, identical to CARNEIRO4_308]",Smelting of ores,,Metalworking,Categorical,,,,
CARNEIRO6_546,Furnaces for smelting ores,Furnaces for smelting ores,,Metalworking,Categorical,,,,
CARNEIRO6_547,"Bellows used in working metal [Note, identical to CARNEIRO4_309]",Bellows used in working metal,,Metalworking,Categorical,,,,
CARNEIRO6_548,"Indigenous copper worked [Note, similar to CARNEIRO4_310]",Indigenous copper worked,,Metalworking,Categorical,,,,
CARNEIRO6_549,"Indigenous gold and/or silver worked [Note, similar to CARNEIRO4_311]",Indigenous gold and/or silver worked,,Metalworking,Categorical,,,,
CARNEIRO6_550,"Indigenous iron worked [Note, similar to CARNEIRO4_312]",Indigenous iron worked,,Metalworking,Categorical,,,,
CARNEIRO6_551,"Alloying of metals [Note, identical to CARNEIRO4_313]",Alloying of metals,,Metalworking,Categorical,,,,
CARNEIRO6_552,"Bronze or brass produced [Note, identical to CARNEIRO4_314]",Bronze or brass produced,,Metalworking,Categorical,,,,
CARNEIRO6_553,"Casting in molds [Note, identical to CARNEIRO4_315]",Casting in molds,,Metalworking,Categorical,,,,
CARNEIRO6_554,"Lost-wax casting [Note, identical to CARNEIRO4_316]",Lost-wax casting (cire perdue),,Metalworking,Categorical,,,,
CARNEIRO6_555,"Metal hardening through annealing or tempering [Note, identical to CARNEIRO4_317]",Altering the hardness of metals by annealing (heating and slow cooling) or tempering (heating and rapid cooling by immersion in a liquid),,Metalworking,Categorical,,,,
CARNEIRO6_556,"Soldering, welding, or riveting used to join metals [Note, identical to CARNEIRO4_318]","Soldering, welding, or riveting used to join metals",,Metalworking,Categorical,,,,
CARNEIRO6_557,"Decorative metal-working techniques [Note, identical to CARNEIRO4_319]","Decorative metal-working techniques (e.g., gilding, embossing, engraving, inlaying)",,Metalworking,Categorical,,,,
CARNEIRO6_558,"Copper tools in common use [Note, similar to CARNEIRO4_320]","Copper weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO6_559,"Bronze tools in common use [Note, similar to CARNEIRO4_321]","Bronze or brass weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO6_560,"Iron tools in common use [Note, similar to CARNEIRO4_322]","Iron weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO6_561,"Non-utllitarian metal objects [Note, similar to CARNEIRO4_325]","Non-utllitarian metal objects (e.g., jewelry, figurines or statues, ceremonial chalices, solar disks) made or used",,Metalworking,Categorical,,,,
CARNEIRO6_562,"Ornaments and jewelry of precious metals [Note, similar to CARNEIRO4_324]","Ornaments and jewelry of gold, silver, or other precious metals made or used",,Metalworking,Categorical,,,,
CARNEIRO6_563,"Precious or semiprecious stones used for jewelry [Note, identical to CARNEIRO4_326]",Precious or semiprecious stones used for jewelry,,Metalworking,Categorical,,,,
CARNEIRO6_564,"Professional smiths [Note, identical to CARNEIRO4_327]","Professional smiths, who work metal primarily for exchange",,Metalworking,Categorical,,,,
CARNEIRO6_565,"Professional goldsmiths, silversmiths, or jewelers","Professional goldsmiths, silversmiths, or jewelers",,Metalworking,Categorical,,,,
CARNEIRO6_566,Armorers,Armorers: smiths specializing in making weapons,,Metalworking,Categorical,,,,
CARNEIRO6_567,"Watercraft [Note, identical to CARNEIRO4_328]",Watercraft (excluding floating logs and simple rafts),,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_568,"Vessel hulls built from several planks [Note, similar to CARNEIRO4_329]",Vessel hulls built from several planks (excluding wash strakes),,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_569,"Vessels propelled by oars [Note, similar to CARNEIRO4_330]",Vessels propelled by oars (not paddles),,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_570,"Vessels propelled by sails [Note, identical to CARNEIRO4_331]",Vessels propelled by sails,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_571,Steering oar or rudder,Steering oar or rudder,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_572,Devices for stabilizing vessels,"Devices for stabilizing vessels (e.g., keels, centerboards, outriggers)",,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_573,"Cabins on board vessels [Note, identical to CARNEIRO4_332]",Cabins on board vessels,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_574,Decked vessels,"Decked vessels, with cabin or storage space below decks",,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_575,Merchant vessels,"Merchant vessels, operated by professional merchants and specially designed to transport cargo",,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_576,"Navy [Note, similar to CARNEIRO4_333]",Navy: fleet of specially designed warships maintained by the political unit,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_577,Professional naval officers,Professional naval officers,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_578,"Professional boat builders [Note, identical to CARNEIRO4_334]",Professional boat builders (including part-time specialists),,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_579,Dryd docks,Dryd docks: permanent structures used during the construction and repair of vessels,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_580,"Professional sailors, pilots, or navigators [Note, identical to CARNEIRO4_335]","Professional sailors, pilots, or navigators (including part-time specialists)",,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_581,Professional boatmen or ferrymen,"Professional boatmen, who earn a living ferrying passengers or goods over short distances",,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_582,"Voyages undertaken out of sight of land [Note, identical to CARNEIRO4_336]",Voyages undertaken out of sight of land,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_583,Canals built for navigation,Canals built for navigation,,Watercraft and Navigation,Categorical,,,,
CARNEIRO6_584,"Mnemonic devices for recording traditions, events, etc. [Note, similar to CARNEIRO4_341]","Traditions, events, etc., recorded by means of mnemonic devices (including writing, but excluding simple methods of recording elapsed time, events, or simple inventories)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_585,"System of writing [Note, identical to CARNEIRO4_342]",System of writing (including extensive systems of standardized pictographs),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_586,"Essentially phonetic system of writing [Note, similar to CARNEIRO4_343]",Essentially phonetic system of writing,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_587,"Scribes, secretaries, or clerks [Note, similar to CARNEIRO4_344]","Scribes, secretaries, or clerks (other than priests)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_588,"Teachers [Note, similar to CARNEIRO4_345]","Teachers: professional instructors, secular or religious, who are paid for their services and who instruct others than candidates for the priesthood",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_589,Schools for secular subjects or vocational training,"Schools for instruction in secular (i.e., nonreligious) subjects or for vocational training (including, e.g., school for brides)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_590,Literacy general among the upper classes,Literacy general among the upper classes (not merely among scribes and priests),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_591,Public primary schools,Public primary schools,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_592,Secular professional schools,"Secular professional schools (e.g., for the study of law, accounting, medicine, grammar)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_593,Literature,"Literature: speculative, esthetic, or historical writing as distinct from official records",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_594,Epic verse,Epic verse (excluding songs),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_595,Philosophy,Philosophy: a system of beliefs about man’s place in the world and about human conduct based on independent speculation and representing a departure from the prevailing or previously established system of beliefs,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_596,Technical treatises or manuals,"Technical treatises or manuals (e.g., on medicine, pharmacy, divination, agriculture, metalworking)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_597,"Standardized weights and measures [Note, identical to CARNEIRO4_338]","Standardized weights and measures (excluding measurement with parts of the body, and similarly variable measurements)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_598,"System of numbers extending beyond 100 [Note, identical to CARNEIRO4_339]",System of numbers extending beyond 100,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_599,"Mathematics [Note, similar to CARNEIRO4_340]",Mathematics (beyond simple arithmetic),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_600,"Techniques of surveying and mensuration [Note, identical to CARNEIRO4_346]","Techniques of surveying and mensuration (including, e.g., plumb lines, knowledge of right angle, stretched cords, but excluding the swinging of circles by means of a cord)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_601,"Regular astronomical observations by specialists [Note, identical to CARNEIRO4_347]",Astronomical observations regularly made by priests or other specialists,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_602,"Calendrical system [Note, similar to CARNEIRO4_348]","Calendrical system, uniquely designating each day of the year",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_603,Calendrically fixed celebrations or religious observances,Calendrically fixed days of celebration or religious observance recurring annually,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_604,Regular schedule of work and rest beyond daily routine,"Regular schedule of work and rest other than daily routine (e.g., one day off every five)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_605,Musical instruments,Musical instruments (excluding whistles),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_606,Games of calculation,Games of calculation,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_607,Team athletic contests,Team athletic contests in which there is coordination among the members of each side,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_608,Professional athletes,"Professional athletes (e.g., gladiators, ballplayers, acrobats)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_609,"Professional bards, musicians, or storytellers [Note, identical to CARNEIRO4_354]","Bards, minstrels, musicians, or storytellers, whose primary activity is to compose, play, or recite songs, poems, or stories",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_610,"Professional dancers or musicians [Note, similar to CARNEIRO4_138]",Professional dancers or musicians,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_611,Professional comic entertainers,"Professional comic entertainers (e.g,, clowns, buffoons, jesters, dwarfs)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_612,Troupes of professional actors,Troupes of professional actors,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_613,"Fermented beverages from cultivated plants [Note, identical to CARNEIRO4_352]",Fermented beverages brewed from cultivated plants,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_614,"Midwives, wet nurses, or foster nurses","Midwives, wet nurses, or foster nurses who are regularly called upon and paid for their services",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_615,Physicians,"Physicians: specialists who treat patients primarily by rational (i.e., non-supernaturalistic) means",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_616,"Surgery practiced [Note, identical to CARNEIRO4_350]","Surgery practiced (excluding, e.g., the setting of broken bones, removal of arrows, bloodletting)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_617,"Papermaking [Note, similar to CARNEIRO4_351]","Papermaking (including the making of papyrus, parchment, or vellum)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO6_618,Zoos,Zoos or menageries in which a wide variety of wild animals are kept as curiosities,,Special Knowledge and Practices,Categorical,,,,
